rho_set,A0_unstable,A0_stable,A1_unstable,A1_stable,A1_stabilised,A1_destabilised,A0_infeasible,A0_feasible,A1_infeasible,A1_feasible,A1_made_feasible,A1_made_infeasible,A0_rho,A1_rho,rho_diff,rho_abs,complex_A0,complex_A1,A0_eig,A1_eig,LCI_A0,UCI_A0,LCI_A1,UCI_A1
-0.2,4737,5263,4577,5423,686,526,10000,0,10000,0,0,0,-0.2,-0.149885918812125,0.050114081187875,-0.050114081187875,1.34238651180708,1.54632670308733,0.005070218614807,0.014199293710171,-0.300756223392235,0.767555587735061,-0.177905140649949,0.767790625414096
-0.15,6961,3039,6461,3539,976,476,10000,0,10000,0,0,0,-0.15,-0.112517163031231,0.037482836968769,-0.037482836968769,1.34286810108301,1.54646327909004,0.067305624659566,0.044475494369406,-0.274416959049273,1.05959696295296,-0.150070636015388,1.09444852139063
-0.1,8668,1332,8160,1840,872,364,10000,0,10000,0,0,0,-0.1,-0.074665582655927,0.025334417344073,-0.025328386982407,1.34108909982384,1.5456039491338,0.126166371190663,0.080702063746107,-0.201415161029961,0.768438392153219,-0.137386467093937,0.81809333923768
-0.05,9633,367,9310,690,460,137,10000,0,10000,0,0,0,-0.05,-0.037295353153121,0.012704646846879,-0.012032860837059,1.34100777702947,1.54500759137395,0.18815454561704,0.125163294048885,-0.149504204819122,0.761954498383637,-0.091560333349078,0.77580738487315
0,9931,69,9795,205,172,36,10000,0,10000,0,0,0,-6.2157735140452E-20,0.000131852621811,0.000131852621811,0.016553754638354,1.34298533879382,1.54666000014189,0.247659314405466,0.173726832452857,-0.097073314885683,0.907285222106686,-0.052367160904798,1.00266501725189
0.05,9990,10,9952,48,45,7,10000,0,10000,0,0,0,0.05,0.037619467191291,-0.012380532808709,-0.011731895174801,1.34147242514616,1.54533220987563,0.311626613816362,0.226289513930428,-0.030648923806909,1.03685140712711,-0.035693685722751,0.960500031381316
0.1,10000,0,9992,8,8,0,10000,0,10000,0,0,0,0.1,0.075115064527395,-0.024884935472606,-0.024876859543994,1.34069752163424,1.54486913491364,0.372595982335758,0.283615108001942,0.037562717325362,1.14643247581756,-0.027033280277046,0.969409598640469
0.15,10000,0,10000,0,0,0,10000,0,10000,0,0,0,0.15,0.112226913069506,-0.037773086930494,-0.037773086930494,1.34104528469172,1.5457412705885,0.431595453243527,0.339976752973492,0.059106836118249,1.11169207402878,0.018389078838422,1.1434250819029
0.2,10000,0,10000,0,0,0,10000,0,10000,0,0,0,0.2,0.149836167226203,-0.050163832773797,-0.050163832773797,1.34025416997386,1.54428828604905,0.492234657996438,0.397466958057716,0.130871456621626,1.2057688002614,0.043056428024676,1.10005671858064
0.25,10000,0,10000,0,0,0,10000,0,10000,0,0,0,0.25,0.186849583416404,-0.063150416583596,-0.063150416583596,1.34099330408321,1.5455431667643,0.554799228654194,0.45831338097441,0.181225069024536,1.32394055880509,0.071942311559533,1.21453077678844
0.3,10000,0,10000,0,0,0,10000,0,10000,0,0,0,0.3,0.224843024651242,-0.075156975348758,-0.075156975348758,1.34038589576989,1.5442327461434,0.616573100730039,0.522529093778862,0.21190478330541,1.23633242231872,0.08997053932328,1.34580593221924
0.35,10000,0,10000,0,0,0,10000,0,10000,0,0,0,0.35,0.261937929833149,-0.088062070166852,-0.088062070166852,1.33989788046622,1.54453562988246,0.678785901630871,0.586340505539275,0.284697017806113,1.44299056985615,0.139311586511808,1.45480444361449
0.4,10000,0,10000,0,0,0,10000,0,10000,0,0,0,0.4,0.299516935030313,-0.100483064969687,-0.100483064969687,1.342038460634,1.54674295555537,0.743033372066567,0.653090061132809,0.328088354182253,1.4756081158746,0.186810559094156,1.57691681704963
0.45,10000,0,10000,0,0,0,10000,0,10000,0,0,0,0.45,0.337303201073488,-0.112696798926512,-0.112696798926512,1.34006915441901,1.54379221562154,0.799682146537913,0.715642010488884,0.328572453750085,1.62681724709626,0.203960062390107,1.64236452504985
0.5,10000,0,10000,0,0,0,10000,0,10000,0,0,0,0.5,0.374706430764818,-0.125293569235182,-0.125293569235182,1.34233252457645,1.5461728960022,0.865242109695124,0.783030094882141,0.386356631170039,1.62972881941664,0.280175425378762,1.61740075865838
0.55,10000,0,10000,0,0,0,10000,0,10000,0,0,0,0.55,0.412356888991912,-0.137643111008088,-0.137643111008088,1.34248190083185,1.54645449644036,0.928135300183276,0.853602984334593,0.434248181985231,1.80689849747179,0.322170479029239,1.74479348568901
0.6,10000,0,10000,0,0,0,10000,0,10000,0,0,0,0.6,0.449557469540227,-0.150442530459773,-0.150442530459773,1.34026021225701,1.54486082010544,0.985516054271492,0.917088425267978,0.525245863637443,1.72786042205354,0.329795217301848,1.76113092607982
0.65,10000,0,10000,0,0,0,10000,0,10000,0,0,0,0.65,0.486652057927697,-0.163347942072303,-0.163347942072303,1.34043088223093,1.54506198900494,1.04996777649354,0.985761232677029,0.548935638927396,2.11529899886731,0.410150993488834,2.08584352476337
0.7,10000,0,10000,0,0,0,10000,0,10000,0,0,0,0.7,0.523927911022078,-0.176072088977922,-0.176072088977922,1.33972838036638,1.5441926516584,1.10985571676724,1.05100635946803,0.630628414724903,1.87046714605142,0.410899834518655,1.97033399376732
0.75,10000,0,10000,0,0,0,10000,0,10000,0,0,0,0.75,0.561418714683837,-0.188581285316163,-0.188581285316163,1.3412055833642,1.54601693699242,1.17643960291427,1.12384760456287,0.546043419198412,1.90253697368445,0.505474392584997,2.21794212211643
0.8,10000,0,10000,0,0,0,10000,0,10000,0,0,0,0.8,0.598290605255211,-0.201709394744789,-0.201709394744789,1.34136324511215,1.54608124117353,1.23873042498038,1.19201041359758,0.725885090131646,1.98310418998667,0.540682349251638,2.2056052853106
0.85,10000,0,10000,0,0,0,10000,0,10000,0,0,0,0.85,0.636349671296546,-0.213650328703454,-0.213650328703454,1.34043200581828,1.54538255433683,1.30091787128585,1.26790807975037,0.713459372531028,2.1364331403932,0.576406799783495,2.21778297971321
0.9,10000,0,10000,0,0,0,10000,0,10000,0,0,0,0.9,0.674008424065397,-0.225991575934603,-0.225991575934603,1.34167638790368,1.54628238571962,1.36589270497467,1.33486877750025,0.797259207140281,2.10977440679142,0.644271919929155,2.2643041545728
