"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"73",74,91114,1062,2045,5779,1e+05,0,0,0,1e+05,0,0,0
"74",75,92371,854,1687,5088,1e+05,0,0,0,1e+05,0,0,0
"75",76,93634,565,1332,4469,1e+05,0,0,0,1e+05,0,0,0
"76",77,94478,425,1127,3970,1e+05,0,0,0,1e+05,0,0,0
"77",78,95456,350,909,3285,1e+05,0,0,0,1e+05,0,0,0
"78",79,96274,226,753,2747,1e+05,0,0,0,1e+05,0,0,0
"79",80,97102,149,558,2191,1e+05,0,0,0,1e+05,0,0,0
"80",81,97517,113,385,1985,1e+05,0,0,0,1e+05,0,0,0
"81",82,97984,79,335,1602,1e+05,0,0,0,1e+05,0,0,0
"82",83,98442,51,250,1257,1e+05,0,0,0,1e+05,0,0,0
"83",84,98751,30,176,1043,1e+05,0,0,0,1e+05,0,0,0
"84",85,98960,17,166,857,1e+05,0,0,0,1e+05,0,0,0
"85",86,99224,14,81,681,1e+05,0,0,0,1e+05,0,0,0
"86",87,99419,12,71,498,1e+05,0,0,0,1e+05,0,0,0
"87",88,99516,3,54,427,1e+05,0,0,0,1e+05,0,0,0
"88",89,99612,1,34,353,1e+05,0,0,0,1e+05,0,0,0
"89",90,99722,1,23,254,1e+05,0,0,0,1e+05,0,0,0
"90",91,99793,1,15,191,1e+05,0,0,0,1e+05,0,0,0
"91",92,99852,1,5,142,1e+05,0,0,0,1e+05,0,0,0
"92",93,99884,0,3,113,1e+05,0,0,0,1e+05,0,0,0
"93",94,99921,0,6,73,1e+05,0,0,0,1e+05,0,0,0
"94",95,99941,0,2,57,1e+05,0,0,0,1e+05,0,0,0
"95",96,99948,0,1,51,1e+05,0,0,0,1e+05,0,0,0
"96",97,99967,0,2,31,1e+05,0,0,0,1e+05,0,0,0
"97",98,99970,1,1,28,1e+05,0,0,0,1e+05,0,0,0
"98",99,99985,1,0,14,1e+05,0,0,0,1e+05,0,0,0
"99",100,99992,0,0,8,1e+05,0,0,0,1e+05,0,0,0
